activity_id;altitude;cadence;distance;heartrate;speed;time;idS;index;pace
bae93b27-755d-440d-b964-4f83bd42faff;33;NA;3299.9;140;3;1244;35;988;5.6
bae93b27-755d-440d-b964-4f83bd42faff;33;NA;3302.9;140;3;1245;35;989;5.6
bae93b27-755d-440d-b964-4f83bd42faff;33;NA;3305.9;140;3;1246;35;990;5.6
bae93b27-755d-440d-b964-4f83bd42faff;33;NA;3308.9;140;3;1247;35;991;5.6
bae93b27-755d-440d-b964-4f83bd42faff;33;NA;3312;140;3;1248;35;992;5.6
bae93b27-755d-440d-b964-4f83bd42faff;33;NA;3315;140;3;1249;35;993;5.6
bae93b27-755d-440d-b964-4f83bd42faff;33;NA;3318;140;3;1250;35;994;5.6
bae93b27-755d-440d-b964-4f83bd42faff;33;NA;3321.1;140;3;1251;35;995;5.6
bae93b27-755d-440d-b964-4f83bd42faff;33;NA;3324.1;140;3;1252;35;996;5.6
bae93b27-755d-440d-b964-4f83bd42faff;33;NA;3327.2;140;3;1253;35;997;5.6
bae93b27-755d-440d-b964-4f83bd42faff;33;NA;3330.3;140;3.1;1254;35;998;5.4
bae93b27-755d-440d-b964-4f83bd42faff;33;NA;3333.4;140;3.1;1255;35;999;5.4
bae93b27-755d-440d-b964-4f83bd42faff;33;NA;3336.4;140;3.1;1256;35;1000;5.4
bae93b27-755d-440d-b964-4f83bd42faff;33;NA;3339.4;139;3.1;1257;35;1001;5.4
bae93b27-755d-440d-b964-4f83bd42faff;33;NA;3342.5;139;3.1;1258;35;1002;5.4
bae93b27-755d-440d-b964-4f83bd42faff;33;NA;3345.5;139;3;1259;35;1003;5.6
bae93b27-755d-440d-b964-4f83bd42faff;33;NA;3348.5;139;3;1260;35;1004;5.6
bae93b27-755d-440d-b964-4f83bd42faff;33;NA;3351.6;139;3;1261;35;1005;5.6
bae93b27-755d-440d-b964-4f83bd42faff;33;NA;3354.6;140;3;1262;35;1006;5.6
bae93b27-755d-440d-b964-4f83bd42faff;33;NA;3357.6;140;3;1263;35;1007;5.6
bae93b27-755d-440d-b964-4f83bd42faff;33;NA;3360.7;140;3;1264;35;1008;5.6
bae93b27-755d-440d-b964-4f83bd42faff;33;NA;3363.7;140;3;1265;35;1009;5.6
bae93b27-755d-440d-b964-4f83bd42faff;33;NA;3366.7;140;3;1266;35;1010;5.6
bae93b27-755d-440d-b964-4f83bd42faff;33;NA;3369.7;140;3;1267;35;1011;5.6
bae93b27-755d-440d-b964-4f83bd42faff;33.1;NA;3372.6;140;3;1268;35;1012;5.6
bae93b27-755d-440d-b964-4f83bd42faff;33.1;NA;3375.6;140;3;1269;35;1013;5.6
bae93b27-755d-440d-b964-4f83bd42faff;33.1;NA;3378.6;140;3;1270;35;1014;5.6
bae93b27-755d-440d-b964-4f83bd42faff;33.1;NA;3381.6;140;3;1271;35;1015;5.6
bae93b27-755d-440d-b964-4f83bd42faff;33.1;NA;3384.5;140;3;1272;35;1016;5.6
bae93b27-755d-440d-b964-4f83bd42faff;33.1;NA;3387.5;140;3;1273;35;1017;5.6
bae93b27-755d-440d-b964-4f83bd42faff;33.1;NA;3390.5;140;3;1274;35;1018;5.6
bae93b27-755d-440d-b964-4f83bd42faff;33.1;NA;3393.5;140;3;1275;35;1019;5.6
bae93b27-755d-440d-b964-4f83bd42faff;33.1;NA;3396.4;140;3;1276;35;1020;5.6
bae93b27-755d-440d-b964-4f83bd42faff;33.2;NA;3399.4;140;3;1277;35;1021;5.6
bae93b27-755d-440d-b964-4f83bd42faff;33.2;NA;3402.3;140;3;1278;35;1022;5.6
bae93b27-755d-440d-b964-4f83bd42faff;33.2;NA;3405.2;140;2.9;1279;35;1023;5.7
bae93b27-755d-440d-b964-4f83bd42faff;33.2;NA;3408.1;140;2.9;1280;35;1024;5.7
bae93b27-755d-440d-b964-4f83bd42faff;33.2;NA;3411.1;140;2.9;1281;35;1025;5.7
bae93b27-755d-440d-b964-4f83bd42faff;33.3;NA;3414;140;2.9;1282;35;1026;5.7
bae93b27-755d-440d-b964-4f83bd42faff;33.3;NA;3416.9;140;2.9;1283;35;1027;5.7
bae93b27-755d-440d-b964-4f83bd42faff;33.3;NA;3419.8;140;2.9;1284;35;1028;5.7
bae93b27-755d-440d-b964-4f83bd42faff;33.3;NA;3422.8;140;2.9;1285;35;1029;5.7
bae93b27-755d-440d-b964-4f83bd42faff;33.3;NA;3425.7;140;2.9;1286;35;1030;5.7
bae93b27-755d-440d-b964-4f83bd42faff;33.4;NA;3428.6;138;2.9;1287;35;1031;5.7
bae93b27-755d-440d-b964-4f83bd42faff;33.4;NA;3431.6;138;2.9;1288;35;1032;5.7
bae93b27-755d-440d-b964-4f83bd42faff;33.4;NA;3434.5;138;2.9;1289;35;1033;5.7
bae93b27-755d-440d-b964-4f83bd42faff;33.5;NA;3437.4;138;2.9;1290;35;1034;5.7
bae93b27-755d-440d-b964-4f83bd42faff;33.5;NA;3440.4;138;2.9;1291;35;1035;5.7
bae93b27-755d-440d-b964-4f83bd42faff;33.5;NA;3443.4;139;3;1292;35;1036;5.6
bae93b27-755d-440d-b964-4f83bd42faff;33.6;NA;3446.4;139;3;1293;35;1037;5.6
bae93b27-755d-440d-b964-4f83bd42faff;33.6;NA;3449.4;139;3;1294;35;1038;5.6
bae93b27-755d-440d-b964-4f83bd42faff;33.6;NA;3452.4;139;3;1295;35;1039;5.6
bae93b27-755d-440d-b964-4f83bd42faff;33.7;NA;3455.4;139;3;1296;35;1040;5.6
bae93b27-755d-440d-b964-4f83bd42faff;33.7;NA;3458.5;139;3;1297;35;1041;5.6
bae93b27-755d-440d-b964-4f83bd42faff;33.7;NA;3461.5;139;3;1298;35;1042;5.6
bae93b27-755d-440d-b964-4f83bd42faff;33.8;NA;3464.5;139;3;1299;35;1043;5.6
bae93b27-755d-440d-b964-4f83bd42faff;33.8;NA;3467.5;139;3;1300;35;1044;5.6
bae93b27-755d-440d-b964-4f83bd42faff;33.8;NA;3470.5;139;3;1301;35;1045;5.6
bae93b27-755d-440d-b964-4f83bd42faff;33.9;NA;3473.5;139;3;1302;35;1046;5.6
bae93b27-755d-440d-b964-4f83bd42faff;33.9;NA;3476.5;139;3;1303;35;1047;5.6
bae93b27-755d-440d-b964-4f83bd42faff;33.9;NA;3479.5;139;3;1304;35;1048;5.6
bae93b27-755d-440d-b964-4f83bd42faff;33.9;NA;3482.5;139;3;1305;35;1049;5.6
bae93b27-755d-440d-b964-4f83bd42faff;33.9;NA;3485.5;139;3;1306;35;1050;5.6
bae93b27-755d-440d-b964-4f83bd42faff;33.9;NA;3488.5;140;3;1307;35;1051;5.6
bae93b27-755d-440d-b964-4f83bd42faff;33.9;NA;3491.5;140;3;1308;35;1052;5.6
bae93b27-755d-440d-b964-4f83bd42faff;33.9;NA;3494.5;140;3;1309;35;1053;5.6
bae93b27-755d-440d-b964-4f83bd42faff;33.9;NA;3497.5;140;3;1310;35;1054;5.6
bae93b27-755d-440d-b964-4f83bd42faff;33.9;NA;3500.5;140;3;1311;35;1055;5.6
bae93b27-755d-440d-b964-4f83bd42faff;33.9;NA;3503.5;140;3;1312;35;1056;5.6
bae93b27-755d-440d-b964-4f83bd42faff;33.9;NA;3506.4;140;3;1313;35;1057;5.6
bae93b27-755d-440d-b964-4f83bd42faff;33.8;NA;3509.4;140;3;1314;35;1058;5.6
bae93b27-755d-440d-b964-4f83bd42faff;33.8;NA;3512.4;140;3;1315;35;1059;5.6
bae93b27-755d-440d-b964-4f83bd42faff;33.8;NA;3515.4;140;3;1316;35;1060;5.6
bae93b27-755d-440d-b964-4f83bd42faff;33.8;NA;3518.3;142;3;1317;35;1061;5.6
bae93b27-755d-440d-b964-4f83bd42faff;33.7;NA;3521.4;142;3;1318;35;1062;5.6
bae93b27-755d-440d-b964-4f83bd42faff;33.7;NA;3524.4;142;3;1319;35;1063;5.6
bae93b27-755d-440d-b964-4f83bd42faff;33.7;NA;3527.4;142;3;1320;35;1064;5.6
bae93b27-755d-440d-b964-4f83bd42faff;33.7;NA;3530.3;142;3;1321;35;1065;5.6
bae93b27-755d-440d-b964-4f83bd42faff;33.6;NA;3533.3;141;3;1322;35;1066;5.6
bae93b27-755d-440d-b964-4f83bd42faff;33.6;NA;3536.3;141;3;1323;35;1067;5.6
bae93b27-755d-440d-b964-4f83bd42faff;33.6;NA;3539.3;141;3;1324;35;1068;5.6
bae93b27-755d-440d-b964-4f83bd42faff;33.6;NA;3542.3;141;3;1325;35;1069;5.6
bae93b27-755d-440d-b964-4f83bd42faff;33.6;NA;3545.3;141;3;1326;35;1070;5.6
bae93b27-755d-440d-b964-4f83bd42faff;33.5;NA;3548.3;141;3;1327;35;1071;5.6
bae93b27-755d-440d-b964-4f83bd42faff;33.5;NA;3551.3;141;3;1328;35;1072;5.6
bae93b27-755d-440d-b964-4f83bd42faff;33.5;NA;3554.3;141;3;1329;35;1073;5.6
bae93b27-755d-440d-b964-4f83bd42faff;33.5;NA;3557.3;141;3;1330;35;1074;5.6
bae93b27-755d-440d-b964-4f83bd42faff;33.5;NA;3560.3;141;3;1331;35;1075;5.6
bae93b27-755d-440d-b964-4f83bd42faff;33.5;NA;3563.3;141;3;1332;35;1076;5.6
bae93b27-755d-440d-b964-4f83bd42faff;33.5;NA;3566.3;141;3;1333;35;1077;5.6
bae93b27-755d-440d-b964-4f83bd42faff;33.5;NA;3569.3;141;3;1334;35;1078;5.6
bae93b27-755d-440d-b964-4f83bd42faff;33.5;NA;3572.3;141;3;1335;35;1079;5.6
bae93b27-755d-440d-b964-4f83bd42faff;33.5;NA;3575.3;141;3;1336;35;1080;5.6
bae93b27-755d-440d-b964-4f83bd42faff;33.5;NA;3578.3;140;3;1337;35;1081;5.6
bae93b27-755d-440d-b964-4f83bd42faff;33.5;NA;3581.3;140;3;1338;35;1082;5.6
bae93b27-755d-440d-b964-4f83bd42faff;33.6;NA;3584.3;140;3;1339;35;1083;5.6
bae93b27-755d-440d-b964-4f83bd42faff;33.6;NA;3587.2;140;3;1340;35;1084;5.6
bae93b27-755d-440d-b964-4f83bd42faff;33.6;NA;3590.2;140;3;1341;35;1085;5.6
bae93b27-755d-440d-b964-4f83bd42faff;33.7;NA;3593.2;140;3;1342;35;1086;5.6
bae93b27-755d-440d-b964-4f83bd42faff;33.7;NA;3596.2;140;3;1343;35;1087;5.6
bae93b27-755d-440d-b964-4f83bd42faff;33.7;NA;3599.3;140;3;1344;35;1088;5.6
bae93b27-755d-440d-b964-4f83bd42faff;33.7;NA;3602.3;140;3;1345;35;1089;5.6
bae93b27-755d-440d-b964-4f83bd42faff;33.8;NA;3605.3;140;3;1346;35;1090;5.6
bae93b27-755d-440d-b964-4f83bd42faff;33.8;NA;3608.3;140;3;1347;35;1091;5.6
bae93b27-755d-440d-b964-4f83bd42faff;33.8;NA;3611.3;140;3;1348;35;1092;5.6
bae93b27-755d-440d-b964-4f83bd42faff;33.9;NA;3614.3;140;3;1349;35;1093;5.6
bae93b27-755d-440d-b964-4f83bd42faff;33.9;NA;3617.3;140;3;1350;35;1094;5.6
bae93b27-755d-440d-b964-4f83bd42faff;33.9;NA;3620.3;140;3;1351;35;1095;5.6
bae93b27-755d-440d-b964-4f83bd42faff;33.9;NA;3623.3;140;3;1352;35;1096;5.6
bae93b27-755d-440d-b964-4f83bd42faff;33.9;NA;3626.2;140;3;1353;35;1097;5.6
bae93b27-755d-440d-b964-4f83bd42faff;33.9;NA;3629.1;140;3;1354;35;1098;5.6
bae93b27-755d-440d-b964-4f83bd42faff;33.9;NA;3631.8;140;2.9;1355;35;1099;5.7
bae93b27-755d-440d-b964-4f83bd42faff;33.9;NA;3634.5;140;2.8;1356;35;1100;6
bae93b27-755d-440d-b964-4f83bd42faff;33.9;NA;3637.2;141;2.8;1357;35;1101;6
bae93b27-755d-440d-b964-4f83bd42faff;33.8;NA;3639.8;141;2.7;1358;35;1102;6.2
bae93b27-755d-440d-b964-4f83bd42faff;33.8;NA;3642.6;141;2.7;1359;35;1103;6.2
bae93b27-755d-440d-b964-4f83bd42faff;33.8;NA;3645.3;141;2.7;1360;35;1104;6.2
bae93b27-755d-440d-b964-4f83bd42faff;33.7;NA;3648.1;141;2.7;1361;35;1105;6.2
bae93b27-755d-440d-b964-4f83bd42faff;33.7;NA;3651;140;2.8;1362;35;1106;6
bae93b27-755d-440d-b964-4f83bd42faff;33.7;NA;3653.9;140;2.8;1363;35;1107;6
bae93b27-755d-440d-b964-4f83bd42faff;33.7;NA;3656.8;140;2.8;1364;35;1108;6
bae93b27-755d-440d-b964-4f83bd42faff;33.6;NA;3659.8;140;2.9;1365;35;1109;5.7
bae93b27-755d-440d-b964-4f83bd42faff;33.6;NA;3662.7;140;2.9;1366;35;1110;5.7
bae93b27-755d-440d-b964-4f83bd42faff;33.6;NA;3665.7;140;2.9;1367;35;1111;5.7
bae93b27-755d-440d-b964-4f83bd42faff;33.5;NA;3668.7;140;3;1368;35;1112;5.6
bae93b27-755d-440d-b964-4f83bd42faff;33.5;NA;3671.7;140;3;1369;35;1113;5.6
bae93b27-755d-440d-b964-4f83bd42faff;33.5;NA;3674.6;140;3;1370;35;1114;5.6
bae93b27-755d-440d-b964-4f83bd42faff;33.5;NA;3677.6;140;3;1371;35;1115;5.6
bae93b27-755d-440d-b964-4f83bd42faff;33.5;NA;3680.6;140;3;1372;35;1116;5.6
bae93b27-755d-440d-b964-4f83bd42faff;33.5;NA;3683.5;140;3;1373;35;1117;5.6
bae93b27-755d-440d-b964-4f83bd42faff;33.5;NA;3686.5;140;3;1374;35;1118;5.6
bae93b27-755d-440d-b964-4f83bd42faff;33.5;NA;3689.4;140;3;1375;35;1119;5.6
bae93b27-755d-440d-b964-4f83bd42faff;33.5;NA;3692.3;140;2.9;1376;35;1120;5.7
bae93b27-755d-440d-b964-4f83bd42faff;33.5;NA;3695.3;138;2.9;1377;35;1121;5.7
bae93b27-755d-440d-b964-4f83bd42faff;33.5;NA;3698.2;138;2.9;1378;35;1122;5.7
bae93b27-755d-440d-b964-4f83bd42faff;33.5;NA;3701.2;138;2.9;1379;35;1123;5.7
bae93b27-755d-440d-b964-4f83bd42faff;33.5;NA;3704.1;138;2.9;1380;35;1124;5.7
bae93b27-755d-440d-b964-4f83bd42faff;33.6;NA;3707.1;138;3;1381;35;1125;5.6
bae93b27-755d-440d-b964-4f83bd42faff;33.6;NA;3710.1;136;3;1382;35;1126;5.6
bae93b27-755d-440d-b964-4f83bd42faff;33.6;NA;3713.1;136;3;1383;35;1127;5.6
bae93b27-755d-440d-b964-4f83bd42faff;33.6;NA;3716;136;3;1384;35;1128;5.6
bae93b27-755d-440d-b964-4f83bd42faff;33.7;NA;3718.9;136;3;1385;35;1129;5.6
bae93b27-755d-440d-b964-4f83bd42faff;33.7;NA;3721.9;136;3;1386;35;1130;5.6
bae93b27-755d-440d-b964-4f83bd42faff;33.7;NA;3724.8;136;2.9;1387;35;1131;5.7
bae93b27-755d-440d-b964-4f83bd42faff;33.7;NA;3727.7;136;2.9;1388;35;1132;5.7
bae93b27-755d-440d-b964-4f83bd42faff;33.8;NA;3730.6;136;2.9;1389;35;1133;5.7
bae93b27-755d-440d-b964-4f83bd42faff;33.8;NA;3733.5;136;2.9;1390;35;1134;5.7
bae93b27-755d-440d-b964-4f83bd42faff;33.8;NA;3736.3;136;2.9;1391;35;1135;5.7
bae93b27-755d-440d-b964-4f83bd42faff;33.8;NA;3739.2;135;2.9;1392;35;1136;5.7
bae93b27-755d-440d-b964-4f83bd42faff;33.8;NA;3742.1;135;2.9;1393;35;1137;5.7
bae93b27-755d-440d-b964-4f83bd42faff;33.9;NA;3745;135;2.9;1394;35;1138;5.7
bae93b27-755d-440d-b964-4f83bd42faff;33.9;NA;3747.8;135;2.9;1395;35;1139;5.7
bae93b27-755d-440d-b964-4f83bd42faff;33.9;NA;3750.7;135;2.9;1396;35;1140;5.7
bae93b27-755d-440d-b964-4f83bd42faff;33.9;NA;3753.7;135;2.9;1397;35;1141;5.7
bae93b27-755d-440d-b964-4f83bd42faff;33.9;NA;3756.6;135;2.9;1398;35;1142;5.7
bae93b27-755d-440d-b964-4f83bd42faff;33.9;NA;3759.6;135;2.9;1399;35;1143;5.7
bae93b27-755d-440d-b964-4f83bd42faff;33.9;NA;3762.5;135;2.9;1400;35;1144;5.7
bae93b27-755d-440d-b964-4f83bd42faff;33.9;NA;3765.5;135;3;1401;35;1145;5.6
bae93b27-755d-440d-b964-4f83bd42faff;33.9;NA;3768.4;135;2.9;1402;35;1146;5.7
bae93b27-755d-440d-b964-4f83bd42faff;33.9;NA;3771.3;135;2.9;1403;35;1147;5.7
bae93b27-755d-440d-b964-4f83bd42faff;33.9;NA;3774.2;135;2.9;1404;35;1148;5.7
bae93b27-755d-440d-b964-4f83bd42faff;33.9;NA;3777.2;135;2.9;1405;35;1149;5.7
bae93b27-755d-440d-b964-4f83bd42faff;33.8;NA;3780.1;135;2.9;1406;35;1150;5.7
bae93b27-755d-440d-b964-4f83bd42faff;33.8;NA;3783;135;2.9;1407;35;1151;5.7
bae93b27-755d-440d-b964-4f83bd42faff;33.8;NA;3786;135;2.9;1408;35;1152;5.7
bae93b27-755d-440d-b964-4f83bd42faff;33.7;NA;3788.9;135;2.9;1409;35;1153;5.7
bae93b27-755d-440d-b964-4f83bd42faff;33.7;NA;3791.8;135;2.9;1410;35;1154;5.7
bae93b27-755d-440d-b964-4f83bd42faff;33.6;NA;3794.7;135;2.9;1411;35;1155;5.7
bae93b27-755d-440d-b964-4f83bd42faff;33.6;NA;3797.7;136;2.9;1412;35;1156;5.7
bae93b27-755d-440d-b964-4f83bd42faff;33.6;NA;3800.6;136;2.9;1413;35;1157;5.7
bae93b27-755d-440d-b964-4f83bd42faff;33.5;NA;3803.6;136;2.9;1414;35;1158;5.7
bae93b27-755d-440d-b964-4f83bd42faff;33.5;NA;3806.5;136;2.9;1415;35;1159;5.7
bae93b27-755d-440d-b964-4f83bd42faff;33.5;NA;3809.5;136;3;1416;35;1160;5.6
bae93b27-755d-440d-b964-4f83bd42faff;33.4;NA;3812.5;135;3;1417;35;1161;5.6
bae93b27-755d-440d-b964-4f83bd42faff;33.4;NA;3815.5;135;3;1418;35;1162;5.6
bae93b27-755d-440d-b964-4f83bd42faff;33.4;NA;3818.4;135;3;1419;35;1163;5.6
bae93b27-755d-440d-b964-4f83bd42faff;33.4;NA;3821.4;135;3;1420;35;1164;5.6
bae93b27-755d-440d-b964-4f83bd42faff;33.3;NA;3824.4;135;3;1421;35;1165;5.6
bae93b27-755d-440d-b964-4f83bd42faff;33.3;NA;3827.3;136;3;1422;35;1166;5.6
bae93b27-755d-440d-b964-4f83bd42faff;33.3;NA;3830.3;136;3;1423;35;1167;5.6
bae93b27-755d-440d-b964-4f83bd42faff;33.3;NA;3833.2;136;3;1424;35;1168;5.6
bae93b27-755d-440d-b964-4f83bd42faff;33.2;NA;3836.2;136;3;1425;35;1169;5.6
bae93b27-755d-440d-b964-4f83bd42faff;33.2;NA;3839.2;136;3;1426;35;1170;5.6
bae93b27-755d-440d-b964-4f83bd42faff;33.2;NA;3842.1;132;3;1427;35;1171;5.6
bae93b27-755d-440d-b964-4f83bd42faff;33.2;NA;3845.2;132;3;1428;35;1172;5.6
bae93b27-755d-440d-b964-4f83bd42faff;33.2;NA;3848.2;132;3;1429;35;1173;5.6
bae93b27-755d-440d-b964-4f83bd42faff;33.2;NA;3851.1;132;3;1430;35;1174;5.6
bae93b27-755d-440d-b964-4f83bd42faff;33.1;NA;3854.1;132;3;1431;35;1175;5.6
bae93b27-755d-440d-b964-4f83bd42faff;33.1;NA;3857.1;131;3;1432;35;1176;5.6
bae93b27-755d-440d-b964-4f83bd42faff;33.1;NA;3860.1;131;3;1433;35;1177;5.6
bae93b27-755d-440d-b964-4f83bd42faff;33.1;NA;3863.1;131;3;1434;35;1178;5.6
bae93b27-755d-440d-b964-4f83bd42faff;33.1;NA;3866.1;131;3;1435;35;1179;5.6
bae93b27-755d-440d-b964-4f83bd42faff;33.1;NA;3869;131;3;1436;35;1180;5.6
bae93b27-755d-440d-b964-4f83bd42faff;33.1;NA;3872;132;3;1437;35;1181;5.6
bae93b27-755d-440d-b964-4f83bd42faff;33.1;NA;3874.9;132;3;1438;35;1182;5.6
bae93b27-755d-440d-b964-4f83bd42faff;33.1;NA;3877.8;132;2.9;1439;35;1183;5.7
bae93b27-755d-440d-b964-4f83bd42faff;33;NA;3880.7;132;2.9;1440;35;1184;5.7
bae93b27-755d-440d-b964-4f83bd42faff;33;NA;3883.6;132;2.9;1441;35;1185;5.7
bae93b27-755d-440d-b964-4f83bd42faff;33;NA;3886.4;131;2.9;1442;35;1186;5.7
bae93b27-755d-440d-b964-4f83bd42faff;33;NA;3889.3;131;2.9;1443;35;1187;5.7
bae93b27-755d-440d-b964-4f83bd42faff;33;NA;3892.2;131;2.9;1444;35;1188;5.7
bae93b27-755d-440d-b964-4f83bd42faff;33;NA;3895.1;131;2.9;1445;35;1189;5.7
bae93b27-755d-440d-b964-4f83bd42faff;33;NA;3898;131;2.9;1446;35;1190;5.7
bae93b27-755d-440d-b964-4f83bd42faff;33;NA;3900.9;132;2.9;1447;35;1191;5.7
bae93b27-755d-440d-b964-4f83bd42faff;33;NA;3903.8;132;2.9;1448;35;1192;5.7
bae93b27-755d-440d-b964-4f83bd42faff;33;NA;3906.7;132;2.9;1449;35;1193;5.7
bae93b27-755d-440d-b964-4f83bd42faff;33;NA;3909.7;132;2.9;1450;35;1194;5.7
bae93b27-755d-440d-b964-4f83bd42faff;33;NA;3912.6;132;2.9;1451;35;1195;5.7
bae93b27-755d-440d-b964-4f83bd42faff;33;NA;3915.5;133;2.9;1452;35;1196;5.7
bae93b27-755d-440d-b964-4f83bd42faff;33;NA;3918.5;133;2.9;1453;35;1197;5.7
bae93b27-755d-440d-b964-4f83bd42faff;33;NA;3921.4;133;2.9;1454;35;1198;5.7
bae93b27-755d-440d-b964-4f83bd42faff;33;NA;3924.2;133;2.9;1455;35;1199;5.7
bae93b27-755d-440d-b964-4f83bd42faff;33;NA;3927.1;133;2.9;1456;35;1200;5.7
bae93b27-755d-440d-b964-4f83bd42faff;33;NA;3929.9;131;2.9;1457;35;1201;5.7
bae93b27-755d-440d-b964-4f83bd42faff;33;NA;3932.8;131;2.9;1458;35;1202;5.7
bae93b27-755d-440d-b964-4f83bd42faff;33;NA;3935.6;131;2.8;1459;35;1203;6
bae93b27-755d-440d-b964-4f83bd42faff;33;NA;3938.5;131;2.9;1460;35;1204;5.7
bae93b27-755d-440d-b964-4f83bd42faff;33;NA;3941.3;131;2.8;1461;35;1205;6
bae93b27-755d-440d-b964-4f83bd42faff;33;NA;3944.2;133;2.9;1462;35;1206;5.7
bae93b27-755d-440d-b964-4f83bd42faff;33;NA;3947;133;2.8;1463;35;1207;6
bae93b27-755d-440d-b964-4f83bd42faff;33;NA;3949.9;133;2.9;1464;35;1208;5.7
bae93b27-755d-440d-b964-4f83bd42faff;33;NA;3952.7;133;2.8;1465;35;1209;6
bae93b27-755d-440d-b964-4f83bd42faff;33.1;NA;3955.5;133;2.8;1466;35;1210;6
bae93b27-755d-440d-b964-4f83bd42faff;33.1;NA;3958.4;134;2.8;1467;35;1211;6
bae93b27-755d-440d-b964-4f83bd42faff;33.1;NA;3961.3;134;2.9;1468;35;1212;5.7
bae93b27-755d-440d-b964-4f83bd42faff;33.1;NA;3964.1;134;2.8;1469;35;1213;6
bae93b27-755d-440d-b964-4f83bd42faff;33.1;NA;3967;134;2.9;1470;35;1214;5.7
bae93b27-755d-440d-b964-4f83bd42faff;33.1;NA;3969.9;134;2.9;1471;35;1215;5.7
bae93b27-755d-440d-b964-4f83bd42faff;33.1;NA;3972.8;134;2.9;1472;35;1216;5.7
bae93b27-755d-440d-b964-4f83bd42faff;33.1;NA;3975.7;134;2.9;1473;35;1217;5.7
bae93b27-755d-440d-b964-4f83bd42faff;33.1;NA;3978.6;134;2.9;1474;35;1218;5.7
bae93b27-755d-440d-b964-4f83bd42faff;33.1;NA;3981.5;134;2.9;1475;35;1219;5.7
bae93b27-755d-440d-b964-4f83bd42faff;33.1;NA;3984.3;134;2.9;1476;35;1220;5.7
bae93b27-755d-440d-b964-4f83bd42faff;33.1;NA;3987.2;135;2.9;1477;35;1221;5.7
bae93b27-755d-440d-b964-4f83bd42faff;33.1;NA;3990;135;2.9;1478;35;1222;5.7
bae93b27-755d-440d-b964-4f83bd42faff;33.1;NA;3992.9;135;2.9;1479;35;1223;5.7
bae93b27-755d-440d-b964-4f83bd42faff;33.2;NA;3995.7;135;2.8;1480;35;1224;6
bae93b27-755d-440d-b964-4f83bd42faff;33.2;NA;3998.6;135;2.9;1481;35;1225;5.7
bae93b27-755d-440d-b964-4f83bd42faff;33.2;NA;4000.7;135;2.7;1482;35;1226;6.2
bae93b27-755d-440d-b964-4f83bd42faff;33.2;NA;4001.4;134;2.7;1482;35;1227;6.2
bae93b27-755d-440d-b964-4f83bd42faff;33.2;NA;4001.4;134;2.7;1482;35;1228;6.2
bae93b27-755d-440d-b964-4f83bd42faff;33.2;NA;4004.2;134;2.8;1483;35;1229;6
bae93b27-755d-440d-b964-4f83bd42faff;33.2;NA;4007.1;134;2.8;1484;35;1230;6
bae93b27-755d-440d-b964-4f83bd42faff;33.2;NA;4009.9;134;2.8;1485;35;1231;6
bae93b27-755d-440d-b964-4f83bd42faff;33.2;NA;4012.8;134;2.8;1486;35;1232;6
bae93b27-755d-440d-b964-4f83bd42faff;33.2;NA;4015.7;134;2.9;1487;35;1233;5.7
bae93b27-755d-440d-b964-4f83bd42faff;33.2;NA;4018.5;134;2.9;1488;35;1234;5.7
bae93b27-755d-440d-b964-4f83bd42faff;33.2;NA;4021.4;134;2.9;1489;35;1235;5.7
bae93b27-755d-440d-b964-4f83bd42faff;33.2;NA;4024.2;134;2.9;1490;35;1236;5.7
bae93b27-755d-440d-b964-4f83bd42faff;33.2;NA;4027.1;134;2.9;1491;35;1237;5.7
bae93b27-755d-440d-b964-4f83bd42faff;33.2;NA;4029.9;135;2.8;1492;35;1238;6
bae93b27-755d-440d-b964-4f83bd42faff;33.2;NA;4032.8;135;2.9;1493;35;1239;5.7
bae93b27-755d-440d-b964-4f83bd42faff;33.2;NA;4035.6;135;2.8;1494;35;1240;6
bae93b27-755d-440d-b964-4f83bd42faff;33.2;NA;4038.5;135;2.9;1495;35;1241;5.7
bae93b27-755d-440d-b964-4f83bd42faff;33.3;NA;4041.3;135;2.8;1496;35;1242;6
bae93b27-755d-440d-b964-4f83bd42faff;33.3;NA;4044.1;136;2.8;1497;35;1243;6
bae93b27-755d-440d-b964-4f83bd42faff;33.3;NA;4047;136;2.8;1498;35;1244;6
bae93b27-755d-440d-b964-4f83bd42faff;33.3;NA;4049.9;136;2.9;1499;35;1245;5.7
bae93b27-755d-440d-b964-4f83bd42faff;33.3;NA;4052.7;136;2.8;1500;35;1246;6
bae93b27-755d-440d-b964-4f83bd42faff;33.3;NA;4055.6;136;2.9;1501;35;1247;5.7
bae93b27-755d-440d-b964-4f83bd42faff;33.3;NA;4058.4;135;2.9;1502;35;1248;5.7
bae93b27-755d-440d-b964-4f83bd42faff;33.3;NA;4061.3;135;2.9;1503;35;1249;5.7
bae93b27-755d-440d-b964-4f83bd42faff;33.3;NA;4064;135;2.8;1504;35;1250;6
bae93b27-755d-440d-b964-4f83bd42faff;33.3;NA;4066.8;135;2.8;1505;35;1251;6
bae93b27-755d-440d-b964-4f83bd42faff;33.3;NA;4069.6;135;2.8;1506;35;1252;6
bae93b27-755d-440d-b964-4f83bd42faff;33.3;NA;4072.3;136;2.8;1507;35;1253;6
bae93b27-755d-440d-b964-4f83bd42faff;33.4;NA;4075.1;136;2.8;1508;35;1254;6
